BODY_DVH Dose (Gy),BODY_DVH Value (% of 10642.900 cc),Bladder_DVH Dose (Gy),Bladder_DVH Value (% of 117.430 cc),FemoralHeadLt_DVH Dose (Gy),FemoralHeadLt_DVH Value (% of 49.453 cc),FemoralHeadRT_DVH Dose (Gy),FemoralHeadRT_DVH Value (% of 50.367 cc),PTV_DVH Dose (Gy),PTV_DVH Value (% of 49.172 cc),Rectum_DVH Dose (Gy),Rectum_DVH Value (% of 30.590 cc),
3.036,64.9154,3.036,100,3.036,100,3.036,100,3.036,100,3.036,100
3.082,64.7198,3.082,100,3.082,100,3.082,100,3.082,100,3.082,100
3.128,64.5341,3.128,100,3.128,100,3.128,100,3.128,100,3.128,100
3.174,64.355,3.174,100,3.174,100,3.174,100,3.174,100,3.174,100
3.22,64.1824,3.22,100,3.22,100,3.22,100,3.22,100,3.22,100
3.266,64.0082,3.266,100,3.266,100,3.266,100,3.266,100,3.266,100
3.312,63.8356,3.312,100,3.312,100,3.312,100,3.312,100,3.312,100
3.358,63.6741,3.358,100,3.358,100,3.358,100,3.358,100,3.358,100
3.404,63.5207,3.404,100,3.404,100,3.404,100,3.404,100,3.404,100
3.45,63.374,3.45,100,3.45,100,3.45,100,3.45,100,3.45,100
3.496,63.2343,3.496,100,3.496,100,3.496,100,3.496,100,3.496,100
3.542,63.0981,3.542,100,3.542,100,3.542,100,3.542,100,3.542,100
3.588,62.9651,3.588,100,3.588,100,3.588,100,3.588,100,3.588,100
3.634,62.8359,3.634,100,3.634,100,3.634,100,3.634,100,3.634,100
3.68,62.7086,3.68,100,3.68,100,3.68,100,3.68,100,3.68,100
3.726,62.5852,3.726,100,3.726,100,3.726,100,3.726,100,3.726,100
3.772,62.4642,3.772,100,3.772,100,3.772,100,3.772,100,3.772,100
3.818,62.347,3.818,100,3.818,100,3.818,100,3.818,100,3.818,100
3.864,62.2317,3.864,100,3.864,100,3.864,100,3.864,100,3.864,100
3.91,62.115,3.91,100,3.91,100,3.91,100,3.91,100,3.91,100
3.956,62.0007,3.956,100,3.956,100,3.956,100,3.956,100,3.956,100
4.002,61.8822,4.002,100,4.002,100,4.002,100,4.002,100,4.002,100
4.048,61.7622,4.048,100,4.048,100,4.048,100,4.048,100,4.048,100
4.094,61.6512,4.094,100,4.094,100,4.094,100,4.094,100,4.094,100
4.14,61.5446,4.14,100,4.14,100,4.14,100,4.14,100,4.14,100
4.186,61.4418,4.186,100,4.186,100,4.186,100,4.186,100,4.186,100
4.232,61.3394,4.232,100,4.232,100,4.232,100,4.232,100,4.232,100
4.278,61.2348,4.278,100,4.278,100,4.278,100,4.278,100,4.278,100
4.324,61.1306,4.324,100,4.324,100,4.324,100,4.324,100,4.324,100
4.37,61.0248,4.37,100,4.37,100,4.37,100,4.37,100,4.37,100
4.416,60.9176,4.416,100,4.416,100,4.416,100,4.416,100,4.416,100
4.462,60.808,4.462,100,4.462,100,4.462,100,4.462,100,4.462,100
4.508,60.6994,4.508,100,4.508,100,4.508,100,4.508,100,4.508,100
4.554,60.5926,4.554,100,4.554,100,4.554,100,4.554,100,4.554,100
4.6,60.4922,4.6,100,4.6,100,4.6,100,4.6,100,4.6,100
4.646,60.3908,4.646,100,4.646,100,4.646,100,4.646,100,4.646,100
4.692,60.2881,4.692,100,4.692,100,4.692,100,4.692,100,4.692,100
4.738,60.1857,4.738,100,4.738,100,4.738,100,4.738,100,4.738,100
4.784,60.0842,4.784,100,4.784,100,4.784,100,4.784,100,4.784,100
4.83,59.9836,4.83,100,4.83,100,4.83,100,4.83,100,4.83,100
4.876,59.8831,4.876,100,4.876,100,4.876,100,4.876,100,4.876,100
4.922,59.784,4.922,100,4.922,100,4.922,100,4.922,100,4.922,100
4.968,59.6858,4.968,100,4.968,100,4.968,100,4.968,100,4.968,100
5.014,59.5863,5.014,100,5.014,100,5.014,100,5.014,100,5.014,100
5.06,59.4862,5.06,100,5.06,100,5.06,100,5.06,100,5.06,100
5.106,59.385,5.106,100,5.106,100,5.106,100,5.106,100,5.106,100
5.152,59.2834,5.152,100,5.152,100,5.152,100,5.152,100,5.152,100
5.198,59.1815,5.198,100,5.198,100,5.198,100,5.198,100,5.198,100
5.244,59.0808,5.244,100,5.244,100,5.244,100,5.244,100,5.244,100
5.29,58.9794,5.29,100,5.29,100,5.29,100,5.29,100,5.29,100
5.336,58.8771,5.336,100,5.336,100,5.336,100,5.336,100,5.336,100
5.382,58.7723,5.382,100,5.382,100,5.382,100,5.382,100,5.382,100
5.428,58.6667,5.428,100,5.428,100,5.428,100,5.428,100,5.428,100
5.474,58.5612,5.474,100,5.474,100,5.474,100,5.474,100,5.474,100
5.52,58.4553,5.52,100,5.52,100,5.52,100,5.52,100,5.52,100
5.566,58.3486,5.566,100,5.566,100,5.566,100,5.566,100,5.566,100
5.612,58.2417,5.612,100,5.612,100,5.612,100,5.612,100,5.612,100
5.658,58.1306,5.658,100,5.658,100,5.658,100,5.658,100,5.658,100
5.704,58.0196,5.704,100,5.704,100,5.704,100,5.704,100,5.704,100
5.75,57.9095,5.75,100,5.75,100,5.75,100,5.75,100,5.75,100
5.796,57.7978,5.796,100,5.796,100,5.796,100,5.796,100,5.796,100
5.842,57.6878,5.842,100,5.842,100,5.842,100,5.842,100,5.842,100
5.888,57.5774,5.888,100,5.888,100,5.888,100,5.888,100,5.888,100
5.934,57.469,5.934,100,5.934,100,5.934,100,5.934,100,5.934,100
5.98,57.3591,5.98,100,5.98,100,5.98,100,5.98,100,5.98,100
6.026,57.2535,6.026,100,6.026,100,6.026,100,6.026,100,6.026,100
6.072,57.1482,6.072,100,6.072,100,6.072,100,6.072,100,6.072,100
