BODY_DVH Dose (Gy),BODY_DVH Value (% of 7979.6 cc),BRAIN_DVH Dose (Gy),BRAIN_DVH Value (% of 1114.2 cc),BRSTEM_DVH Dose (Gy),BRSTEM_DVH Value (% of 30.8 cc),CTV_DVH Dose (Gy),CTV_DVH Value (% of 69.2 cc),GTV_DVH Dose (Gy),GTV_DVH Value (% of 7.8 cc),LensLeft_DVH Dose (Gy),LensLeft_DVH Value (% of 0.1 cc),LensRight_DVH Dose (Gy),LensRight_DVH Value (% of 0.1 cc),OpticChiasm_DVH Dose (Gy),OpticChiasm_DVH Value (% of 0.8 cc),OpticNerveLt_DVH Dose (Gy),OpticNerveLt_DVH Value (% of 1.3 cc),OpticNerveRt_DVH Dose (Gy),OpticNerveRt_DVH Value (% of 1.8 cc),OrbitLeft_DVH Dose (Gy),OrbitLeft_DVH Value (% of 8.1 cc),OrbitRight_DVH Dose (Gy),OrbitRight_DVH Value (% of 8.5 cc),PTV1_DVH Dose (Gy),PTV1_DVH Value (% of 125.7 cc),optBRAIN_DVH Dose (Gy),optBRAIN_DVH Value (% of 781.5 cc),optOptic_DVH Dose (Gy),optOptic_DVH Value (% of 20.7 cc),
1.92,22.2956,1.92,80.7697,1.92,77.8533,1.92,100,1.92,100,1.92,100,1.92,0,1.92,100,1.92,100,1.92,33.445,1.92,100,1.92,9.00068,1.92,100,1.92,72.5788,1.92,56.2715
1.98,22.0609,1.98,80.1524,1.98,76.9064,1.98,100,1.98,100,1.98,100,1.98,0,1.98,100,1.98,100,1.98,30.4862,1.98,100,1.98,8.61271,1.98,100,1.98,71.7002,1.98,55.8716
2.04,21.8475,2.04,79.5781,2.04,75.9689,2.04,100,2.04,100,2.04,100,2.04,0,2.04,100,2.04,100,2.04,27.895,2.04,100,2.04,8.21796,2.04,100,2.04,70.884,2.04,55.4986
2.1,21.65,2.1,79.0456,2.1,75.064,2.1,100,2.1,100,2.1,100,2.1,0,2.1,100,2.1,100,2.1,25.5528,2.1,100,2.1,7.70253,2.1,100,2.1,70.1284,2.1,55.0958
2.16,21.4655,2.16,78.5453,2.16,74.2177,2.16,100,2.16,100,2.16,100,2.16,0,2.16,100,2.16,100,2.16,23.3428,2.16,100,2.16,7.24068,2.16,100,2.16,69.42,2.16,54.7284
2.22,21.2928,2.22,78.076,2.22,73.4349,2.22,100,2.22,100,2.22,100,2.22,0,2.22,100,2.22,100,2.22,21.3,2.22,100,2.22,6.98627,2.22,100,2.22,68.7565,2.22,54.4591
2.28,21.1324,2.28,77.6357,2.28,72.6991,2.28,100,2.28,100,2.28,100,2.28,0,2.28,100,2.28,100,2.28,19.3986,2.28,100,2.28,6.75271,2.28,100,2.28,68.1358,2.28,54.2111
2.34,20.9832,2.34,77.2226,2.34,72.0066,2.34,100,2.34,100,2.34,100,2.34,0,2.34,100,2.34,100,2.34,17.6556,2.34,100,2.34,6.53011,2.34,100,2.34,67.5556,2.34,53.9809
2.4,20.8452,2.4,76.8365,2.4,71.3518,2.4,100,2.4,100,2.4,100,2.4,0,2.4,100,2.4,100,2.4,15.98,2.4,100,2.4,6.25527,2.4,100,2.4,67.0156,2.4,53.7342
2.46,20.7164,2.46,76.4726,2.46,70.7378,2.46,100,2.46,100,2.46,100,2.46,0,2.46,100,2.46,100,2.46,14.4666,2.46,100,2.46,5.87754,2.46,100,2.46,66.5092,2.46,53.4581
2.52,20.5947,2.52,76.131,2.52,70.1666,2.52,100,2.52,100,2.52,100,2.52,0,2.52,100,2.52,100,2.52,13.0573,2.52,100,2.52,5.61884,2.52,100,2.52,66.0366,2.52,53.2398
2.58,20.4805,2.58,75.8097,2.58,69.6389,2.58,100,2.58,100,2.58,100,2.58,0,2.58,100,2.58,100,2.58,11.7998,2.58,100,2.58,5.45784,2.58,100,2.58,65.5954,2.58,53.0737
2.64,20.374,2.64,75.5093,2.64,69.1583,2.64,100,2.64,100,2.64,100,2.64,0,2.64,100,2.64,100,2.64,10.6138,2.64,100,2.64,5.29606,2.64,100,2.64,65.1872,2.64,52.9133
2.7,20.2738,2.7,75.2287,2.7,68.7043,2.7,100,2.7,100,2.7,100,2.7,0,2.7,100,2.7,100,2.7,9.53576,2.7,100,2.7,5.12777,2.7,100,2.7,64.8113,2.7,52.7586
2.76,20.1793,2.76,74.9622,2.76,68.2704,2.76,100,2.76,100,2.76,100,2.76,0,2.76,100,2.76,100,2.76,8.54242,2.76,100,2.76,4.88227,2.76,100,2.76,64.4594,2.76,52.5785
2.82,20.0898,2.82,74.7106,2.82,67.8556,2.82,100,2.82,100,2.82,100,2.82,0,2.82,100,2.82,100,2.82,7.60696,2.82,100,2.82,4.61784,2.82,100,2.82,64.1328,2.82,52.3951
2.88,20.0046,2.88,74.474,2.88,67.4611,2.88,100,2.88,100,2.88,100,2.88,0,2.88,100,2.88,100,2.88,6.76217,2.88,100,2.88,4.47395,2.88,100,2.88,63.8314,2.88,52.2689
2.94,19.9239,2.94,74.2495,2.94,67.086,2.94,100,2.94,100,2.94,100,2.94,0,2.94,100,2.94,100,2.94,5.98047,2.94,100,2.94,4.37285,2.94,100,2.94,63.5506,2.94,52.1652
3,19.846,3,74.0373,3,66.7286,3,100,3,100,3,100,3,0,3,100,3,100,3,5.28199,3,100,3,4.26745,3,100,3,63.29,3,52.0665
3.06,19.7712,3.06,73.8358,3.06,66.3909,3.06,100,3.06,100,3.06,100,3.06,0,3.06,100,3.06,100,3.06,4.65752,3.06,100,3.06,4.16265,3.06,100,3.06,63.047,3.06,51.9738
3.12,19.6992,3.12,73.6436,3.12,66.0718,3.12,100,3.12,100,3.12,100,3.12,0,3.12,100,3.12,100,3.12,4.08015,3.12,100,3.12,4.06026,3.12,100,3.12,62.8193,3.12,51.8859
3.18,19.629,3.18,73.4593,3.18,65.7731,3.18,100,3.18,100,3.18,100,3.18,0,3.18,100,3.18,100,3.18,3.5608,3.18,100,3.18,3.95315,3.18,100,3.18,62.6034,3.18,51.8006
3.24,19.5626,3.24,73.2824,3.24,65.4934,3.24,100,3.24,100,3.24,100,3.24,0,3.24,100,3.24,100,3.24,3.0853,3.24,100,3.24,3.84208,3.24,100,3.24,62.398,3.24,51.7171
3.3,19.4997,3.3,73.1118,3.3,65.2288,3.3,100,3.3,100,3.3,100,3.3,0,3.3,100,3.3,100,3.3,2.68534,3.3,100,3.3,3.72923,3.3,100,3.3,62.2018,3.3,51.6387
3.36,19.4392,3.36,72.9473,3.36,64.9823,3.36,100,3.36,100,3.36,100,3.36,0,3.36,100,3.36,100,3.36,2.33686,3.36,100,3.36,3.59246,3.36,100,3.36,62.0146,3.36,51.5545
3.42,19.3806,3.42,72.7883,3.42,64.751,3.42,100,3.42,100,3.42,100,3.42,0,3.42,100,3.42,100,3.42,2.03439,3.42,100,3.42,3.40627,3.42,100,3.42,61.835,3.42,51.4534
3.48,19.3236,3.48,72.6346,3.48,64.5335,3.48,100,3.48,100,3.48,100,3.48,0,3.48,100,3.48,100,3.48,1.79272,3.48,100,3.48,3.21522,3.48,100,3.48,61.6627,3.48,51.355
3.54,19.2686,3.54,72.4863,3.54,64.3274,3.54,100,3.54,100,3.54,100,3.54,0,3.54,100,3.54,100,3.54,1.58399,3.54,100,3.54,3.06386,3.54,100,3.54,61.4976,3.54,51.2757
3.6,19.2148,3.6,72.3426,3.6,64.1296,3.6,100,3.6,100,3.6,100,3.6,0,3.6,100,3.6,100,3.6,1.39275,3.6,100,3.6,2.98977,3.6,100,3.6,61.3384,3.6,51.2299
3.66,19.1631,3.66,72.2036,3.66,63.9397,3.66,100,3.66,100,3.66,100,3.66,0,3.66,100,3.66,100,3.66,1.21193,3.66,100,3.66,2.915,3.66,100,3.66,61.1847,3.66,51.1846
3.72,19.1123,3.72,72.0684,3.72,63.7588,3.72,100,3.72,100,3.72,100,3.72,0,3.72,100,3.72,100,3.72,1.03894,3.72,100,3.72,2.83897,3.72,100,3.72,61.035,3.72,51.1394
3.78,19.0623,3.78,71.9367,3.78,63.586,3.78,100,3.78,100,3.78,100,3.78,0,3.78,100,3.78,100,3.78,0.886473,3.78,100,3.78,2.76206,3.78,100,3.78,60.8892,3.78,51.0955
3.84,19.0139,3.84,71.8096,3.84,63.4218,3.84,100,3.84,100,3.84,100,3.84,0,3.84,100,3.84,100,3.84,0.762524,3.84,100,3.84,2.68477,3.84,100,3.84,60.7484,3.84,51.0537
3.9,18.9662,3.9,71.6833,3.9,63.2655,3.9,100,3.9,100,3.9,100,3.9,0,3.9,100,3.9,100,3.9,0.642639,3.9,100,3.9,2.60714,3.9,100,3.9,60.6073,3.9,51.012
3.96,18.9188,3.96,71.5596,3.96,63.1177,3.96,100,3.96,100,3.96,100,3.96,0,3.96,100,3.96,100,3.96,0.533848,3.96,100,3.96,2.5296,3.96,100,3.96,60.4678,3.96,50.9712
